timestep,time,golf_0,golf_1,golf_2,sprinter_0,sprinter_1,sprinter_2
185,2024-05-14 22:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
186,2024-05-14 22:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
187,2024-05-14 22:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
188,2024-05-14 23:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
189,2024-05-14 23:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
190,2024-05-14 23:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
191,2024-05-14 23:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
192,2024-05-15 00:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
193,2024-05-15 00:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
194,2024-05-15 00:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
195,2024-05-15 00:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
196,2024-05-15 01:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
197,2024-05-15 01:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
198,2024-05-15 01:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
199,2024-05-15 01:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
200,2024-05-15 02:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
201,2024-05-15 02:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
202,2024-05-15 02:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
203,2024-05-15 02:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
204,2024-05-15 03:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
205,2024-05-15 03:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
206,2024-05-15 03:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
207,2024-05-15 03:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
208,2024-05-15 04:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
209,2024-05-15 04:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
210,2024-05-15 04:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
211,2024-05-15 04:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
212,2024-05-15 05:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
213,2024-05-15 05:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
214,2024-05-15 05:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
215,2024-05-15 05:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
216,2024-05-15 06:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
217,2024-05-15 06:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
218,2024-05-15 06:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
219,2024-05-15 06:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
220,2024-05-15 07:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
221,2024-05-15 07:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
222,2024-05-15 07:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
223,2024-05-15 07:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
224,2024-05-15 08:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
225,2024-05-15 08:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.832870191477377,0.8311927666974173
226,2024-05-15 08:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.8274535677561209,0.8311927666974173
227,2024-05-15 08:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8342151443044027,0.8220369440348648,0.8311927666974173
228,2024-05-15 09:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8265853241431692,0.8166203203136089,0.8251191661895836
229,2024-05-15 09:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8189555039819357,0.8112036965923528,0.8190455656817498
230,2024-05-15 09:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8113256838207022,0.8057870728710967,0.8129719651739161
231,2024-05-15 09:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8036958636594688,0.8003704491498407,0.8068983646660823
232,2024-05-15 10:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7960660434982353,0.7949538254285847,0.8008247641582487
233,2024-05-15 10:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7884362233370018,0.7895372017073287,0.7947511636504149
234,2024-05-15 10:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7808064031757683,0.7841205779860726,0.7886775631425812
235,2024-05-15 10:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7731765830145348,0.7787039542648165,0.7826039626347474
236,2024-05-15 11:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7655467628533014,0.7732873305435606,0.7765303621269137
237,2024-05-15 11:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7579169426920679,0.7678707068223045,0.7704567616190799
238,2024-05-15 11:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7502871225308344,0.7624540831010485,0.7643831611112463
239,2024-05-15 11:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7426573023696008,0.7570374593797924,0.7583095606034125
240,2024-05-15 12:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7350274822083673,0.7516208356585363,0.7522359600955788
241,2024-05-15 12:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7273976620471339,0.7462042119372804,0.7461623595877451
242,2024-05-15 12:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7197678418859004,0.7407875882160243,0.7400887590799113
243,2024-05-15 12:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7121380217246669,0.7353709644947682,0.7340151585720776
244,2024-05-15 13:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7045082015634334,0.7299543407735122,0.7279415580642439
245,2024-05-15 13:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.6968783814021999,0.7245377170522562,0.7218679575564102
246,2024-05-15 13:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.6892485612409665,0.7191210933310002,0.7157943570485764
247,2024-05-15 13:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.681618741079733,0.7137044696097441,0.7097207565407427
248,2024-05-15 14:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.6739889209184995,0.708287845888488,0.703647156032909
249,2024-05-15 14:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.666359100757266,0.702871222167232,0.6975735555250753
250,2024-05-15 14:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.6587292805960325,0.697454598445976,0.6914999550172415
251,2024-05-15 14:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.651099460434799,0.69203797472472,0.6854263545094078
252,2024-05-15 15:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.6434696402735656,0.6866213510034639,0.679352754001574
253,2024-05-15 15:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.6358398201123321,0.6812047272822078,0.6732791534937403
254,2024-05-15 15:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.6282099999510986,0.6757881035609519,0.6672055529859066
255,2024-05-15 15:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.6625849835598213,0.6703714798396958,0.6611319524780729
256,2024-05-15 16:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.696959967168544,0.6649548561184397,0.6550583519702391
257,2024-05-15 16:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7313349507772667,0.6595382323971837,0.6489847514624054
258,2024-05-15 16:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.7657099343859894,0.6541216086759276,0.6429111509545717
259,2024-05-15 16:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6487049849546717,0.636837550446738
260,2024-05-15 17:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6432883612334156,0.6307639499389042
261,2024-05-15 17:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6378717375121595,0.6246903494310705
262,2024-05-15 17:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6324551137909036,0.6186167489232368
263,2024-05-15 17:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6270384900696475,0.612543148415403
264,2024-05-15 18:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6216218663483914,0.6469181320241257
265,2024-05-15 18:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6162052426271354,0.6812931156328484
266,2024-05-15 18:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6107886189058793,0.7156680992415712
267,2024-05-15 18:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6053719951846233,0.7500430828502939
268,2024-05-15 19:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.5999553714633673,0.7844180664590166
269,2024-05-15 19:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.5945387477421112,0.8187930500677393
270,2024-05-15 19:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.628913731350834,0.8187930500677393
271,2024-05-15 19:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6632887149595567,0.8187930500677393
272,2024-05-15 20:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.6976636985682794,0.8187930500677393
273,2024-05-15 20:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.7320386821770021,0.8187930500677393
274,2024-05-15 20:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.7664136657857248,0.8187930500677393
275,2024-05-15 20:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
276,2024-05-15 21:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
277,2024-05-15 21:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
278,2024-05-15 21:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
279,2024-05-15 21:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
280,2024-05-15 22:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
281,2024-05-15 22:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
282,2024-05-15 22:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
283,2024-05-15 22:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
284,2024-05-15 23:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
285,2024-05-15 23:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
286,2024-05-15 23:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
287,2024-05-15 23:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
288,2024-05-16 00:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
289,2024-05-16 00:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
290,2024-05-16 00:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
291,2024-05-16 00:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
292,2024-05-16 01:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
293,2024-05-16 01:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
294,2024-05-16 01:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
295,2024-05-16 01:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
296,2024-05-16 02:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
297,2024-05-16 02:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
298,2024-05-16 02:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
299,2024-05-16 02:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
300,2024-05-16 03:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
301,2024-05-16 03:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
302,2024-05-16 03:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
303,2024-05-16 03:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
304,2024-05-16 04:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
305,2024-05-16 04:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
306,2024-05-16 04:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
307,2024-05-16 04:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
308,2024-05-16 05:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
309,2024-05-16 05:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
310,2024-05-16 05:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
311,2024-05-16 05:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
312,2024-05-16 06:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
313,2024-05-16 06:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
314,2024-05-16 06:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
315,2024-05-16 06:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
316,2024-05-16 07:00:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
317,2024-05-16 07:15:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
318,2024-05-16 07:30:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
319,2024-05-16 07:45:00,0.8484977587737312,0.8331397073856377,0.8593673611767099,0.8000849179947122,0.8007886493944475,0.8187930500677393
320,2024-05-16 08:00:00,0.8452109498262457,0.8331397073856377,0.8593673611767099,0.7902580089164332,0.8007886493944475,0.8187930500677393
321,2024-05-16 08:15:00,0.8419241408787601,0.8331397073856377,0.8593673611767099,0.7804310998381542,0.8007886493944475,0.8187930500677393
322,2024-05-16 08:30:00,0.8386373319312745,0.8331397073856377,0.8593673611767099,0.7706041907598752,0.8007886493944475,0.8187930500677393
323,2024-05-16 08:45:00,0.835350522983789,0.8331397073856377,0.8593673611767099,0.7607772816815962,0.7966590187918527,0.8137319351241141
324,2024-05-16 09:00:00,0.8320637140363034,0.8284112743898444,0.8593673611767099,0.7509503726033171,0.792529388189258,0.8086708201804889
325,2024-05-16 09:15:00,0.8287769050888179,0.8236828413940512,0.857242092884027,0.7411234635250381,0.7883997575866634,0.8036097052368637
326,2024-05-16 09:30:00,0.8254900961413323,0.818954408398258,0.855116824591344,0.7312965544467591,0.7842701269840686,0.7985485902932384
327,2024-05-16 09:45:00,0.8222032871938467,0.8142259754024648,0.8529915562986611,0.7214696453684801,0.7801404963814739,0.7934874753496133
328,2024-05-16 10:00:00,0.8189164782463612,0.8094975424066715,0.8508662880059782,0.7116427362902011,0.7760108657788791,0.788426360405988
329,2024-05-16 10:15:00,0.8156296692988756,0.8047691094108782,0.8487410197132952,0.7018158272119221,0.7718812351762844,0.7833652454623629
330,2024-05-16 10:30:00,0.8123428603513899,0.800040676415085,0.8466157514206123,0.6919889181336432,0.7677516045736896,0.7783041305187376
331,2024-05-16 10:45:00,0.8090560514039044,0.7953122434192917,0.8444904831279294,0.6821620090553642,0.763621973971095,0.7732430155751124
332,2024-05-16 11:00:00,0.8057692424564188,0.7905838104234985,0.8423652148352464,0.6723350999770852,0.7594923433685002,0.7681819006314872
333,2024-05-16 11:15:00,0.8024824335089332,0.7858553774277053,0.8402399465425635,0.6625081908988062,0.7553627127659055,0.763120785687862
334,2024-05-16 11:30:00,0.7991956245614477,0.781126944431912,0.8381146782498806,0.6526812818205271,0.7512330821633108,0.7580596707442367
335,2024-05-16 11:45:00,0.7959088156139621,0.7763985114361188,0.8359894099571977,0.6428543727422481,0.747103451560716,0.7529985558006116
336,2024-05-16 12:00:00,0.7926220066664765,0.7716700784403255,0.8338641416645147,0.6330274636639691,0.7429738209581213,0.7479374408569863
337,2024-05-16 12:15:00,0.789335197718991,0.7669416454445322,0.8317388733718318,0.6232005545856901,0.7388441903555266,0.7428763259133612
338,2024-05-16 12:30:00,0.7860483887715054,0.7622132124487391,0.8296136050791489,0.6133736455074111,0.7347145597529319,0.7378152109697359
339,2024-05-16 12:45:00,0.7827615798240198,0.7574847794529458,0.8274883367864659,0.6035467364291321,0.7305849291503371,0.7327540960261107
340,2024-05-16 13:00:00,0.7794747708765343,0.7527563464571525,0.825363068493783,0.5937198273508532,0.7264552985477424,0.7276929810824855
341,2024-05-16 13:15:00,0.7761879619290487,0.7480279134613593,0.8232378002011002,0.5838929182725741,0.7223256679451476,0.7226318661388603
342,2024-05-16 13:30:00,0.7729011529815631,0.743299480465566,0.8211125319084172,0.5740660091942951,0.7181960373425529,0.7175707511952352
343,2024-05-16 13:45:00,0.7696143440340776,0.7385710474697729,0.8189872636157343,0.5642391001160161,0.7140664067399582,0.7125096362516099
344,2024-05-16 14:00:00,0.766327535086592,0.7338426144739796,0.8168619953230514,0.5544121910377371,0.7099367761373635,0.7074485213079846
345,2024-05-16 14:15:00,0.7630407261391065,0.7291141814781863,0.8147367270303684,0.5445852819594581,0.7058071455347688,0.7023874063643595
346,2024-05-16 14:30:00,0.7597539171916209,0.7243857484823931,0.8126114587376855,0.5347583728811791,0.701677514932174,0.6973262914207343
