timestep,time,price [EUR/kWh],grid supply [kW],fixed load [kW],battery power [kW],bat. stored energy [kWh],flex band min [kW],flex band base [kW],flex band max [kW],battery feed-in [kW],sum CS power [kW],# occupied CS [-],# CS in use [-],CS_Tesla Model 3_0 [kW],CS_Tesla Model 3_1 [kW],CS_Tesla Model 3_2 [kW],CS_Tesla Model 3_3 [kW],CS_Tesla Model 3_4 [kW],CS_Tesla Model 3_5 [kW],CS_Tesla Model 3_6 [kW],CS_Tesla Model 3_7 [kW],CS_Tesla Model 3_8 [kW],CS_Tesla Model 3_9 [kW]
0,2024-06-17 00:00:00,0.17662,-0.0,0,0.0,0.0,0.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
1,2024-06-17 00:15:00,0.17662,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
2,2024-06-17 00:30:00,0.17662,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
3,2024-06-17 00:45:00,0.17662,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
4,2024-06-17 01:00:00,0.16673,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
5,2024-06-17 01:15:00,0.16673,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
6,2024-06-17 01:30:00,0.16673,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
7,2024-06-17 01:45:00,0.16673,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
8,2024-06-17 02:00:00,0.16881000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
9,2024-06-17 02:15:00,0.16881000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
10,2024-06-17 02:30:00,0.16881000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
11,2024-06-17 02:45:00,0.16881000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
12,2024-06-17 03:00:00,0.17181000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
13,2024-06-17 03:15:00,0.17181000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
14,2024-06-17 03:30:00,0.17181000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
15,2024-06-17 03:45:00,0.17181000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
16,2024-06-17 04:00:00,0.17356,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
17,2024-06-17 04:15:00,0.17356,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
18,2024-06-17 04:30:00,0.17356,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
19,2024-06-17 04:45:00,0.17356,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
20,2024-06-17 05:00:00,0.19002000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
21,2024-06-17 05:15:00,0.19002000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
22,2024-06-17 05:30:00,0.19002000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
23,2024-06-17 05:45:00,0.19002000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
24,2024-06-17 06:00:00,0.21913,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
25,2024-06-17 06:15:00,0.21913,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
26,2024-06-17 06:30:00,0.21913,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
27,2024-06-17 06:45:00,0.21913,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
28,2024-06-17 07:00:00,0.23268000000000003,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
29,2024-06-17 07:15:00,0.23268000000000003,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
30,2024-06-17 07:30:00,0.23268000000000003,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
31,2024-06-17 07:45:00,0.23268000000000003,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
32,2024-06-17 08:00:00,0.21623,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2024-06-17 08:15:00,0.21623,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2024-06-17 08:30:00,0.21623,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2024-06-17 08:45:00,0.21623,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2024-06-17 09:00:00,0.18473,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2024-06-17 09:15:00,0.18473,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2024-06-17 09:30:00,0.18473,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2024-06-17 09:45:00,0.18473,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2024-06-17 10:00:00,0.16211,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2024-06-17 10:15:00,0.16211,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2024-06-17 10:30:00,0.16211,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2024-06-17 10:45:00,0.16211,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2024-06-17 11:00:00,0.15501,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2024-06-17 11:15:00,0.15501,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2024-06-17 11:30:00,0.15501,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2024-06-17 11:45:00,0.15501,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2024-06-17 12:00:00,0.14186,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2024-06-17 12:15:00,0.14186,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2024-06-17 12:30:00,0.14186,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2024-06-17 12:45:00,0.14186,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2024-06-17 13:00:00,0.13945000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2024-06-17 13:15:00,0.13945000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2024-06-17 13:30:00,0.13945000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2024-06-17 13:45:00,0.13945000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2024-06-17 14:00:00,0.14662,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2024-06-17 14:15:00,0.14662,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2024-06-17 14:30:00,0.14662,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2024-06-17 14:45:00,0.14662,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2024-06-17 15:00:00,0.15454,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2024-06-17 15:15:00,0.15454,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2024-06-17 15:30:00,0.15454,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2024-06-17 15:45:00,0.15454,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2024-06-17 16:00:00,0.16421,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2024-06-17 16:15:00,0.16421,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2024-06-17 16:30:00,0.16421,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2024-06-17 16:45:00,0.16421,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2024-06-17 17:00:00,0.18858,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2024-06-17 17:15:00,0.18858,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2024-06-17 17:30:00,0.18858,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2024-06-17 17:45:00,0.18858,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2024-06-17 18:00:00,0.21416000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2024-06-17 18:15:00,0.21416000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2024-06-17 18:30:00,0.21416000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2024-06-17 18:45:00,0.21416000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2024-06-17 19:00:00,0.25737,-11.256,0,0.0,0.0,-50.0,0,50.0,0,11.256,10,2,0,0,0,0,0,0,0,0,4.473,6.783
77,2024-06-17 19:15:00,0.25737,-11.256,0,0.0,0.0,-50.0,0,50.0,0,11.256,10,2,0,0,0,0,0,0,0,0,4.473,6.783
78,2024-06-17 19:30:00,0.25737,-11.256,0,0.0,0.0,-50.0,0,50.0,0,11.256,10,2,0,0,0,0,0,0,0,0,4.473,6.783
79,2024-06-17 19:45:00,0.25737,-11.256,0,0.0,0.0,-50.0,0,50.0,0,11.256,10,2,0,0,0,0,0,0,0,0,4.473,6.783
80,2024-06-17 20:00:00,0.31016,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
81,2024-06-17 20:15:00,0.31016,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
82,2024-06-17 20:30:00,0.31016,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
83,2024-06-17 20:45:00,0.31016,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
84,2024-06-17 21:00:00,0.30001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
85,2024-06-17 21:15:00,0.30001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
86,2024-06-17 21:30:00,0.30001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
87,2024-06-17 21:45:00,0.30001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
88,2024-06-17 22:00:00,0.22815000000000002,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
89,2024-06-17 22:15:00,0.22815000000000002,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
90,2024-06-17 22:30:00,0.22815000000000002,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
91,2024-06-17 22:45:00,0.22815000000000002,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
92,2024-06-17 23:00:00,0.20155,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
93,2024-06-17 23:15:00,0.20155,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
94,2024-06-17 23:30:00,0.20155,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
95,2024-06-17 23:45:00,0.20155,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
96,2024-06-18 00:00:00,0.19692,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,10,4.473,4.473,4.473,4.473,4.473,4.473,4.473,7.0,7.0,4.69
97,2024-06-18 00:15:00,0.19692,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,10,4.473,4.473,4.473,4.473,4.473,4.473,4.473,7.0,7.0,4.69
98,2024-06-18 00:30:00,0.19692,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,10,4.473,4.473,4.473,4.473,4.473,4.473,4.473,7.0,7.0,4.69
99,2024-06-18 00:45:00,0.19692,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,10,4.473,4.473,4.473,4.473,4.473,4.473,4.473,7.0,7.0,4.69
100,2024-06-18 01:00:00,0.19029000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
101,2024-06-18 01:15:00,0.19029000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
102,2024-06-18 01:30:00,0.19029000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
103,2024-06-18 01:45:00,0.19029000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
104,2024-06-18 02:00:00,0.18753,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
105,2024-06-18 02:15:00,0.18753,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
106,2024-06-18 02:30:00,0.18753,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
107,2024-06-18 02:45:00,0.18753,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
108,2024-06-18 03:00:00,0.18929,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
109,2024-06-18 03:15:00,0.18929,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
110,2024-06-18 03:30:00,0.18929,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
111,2024-06-18 03:45:00,0.18929,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
112,2024-06-18 04:00:00,0.19029000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
113,2024-06-18 04:15:00,0.19029000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
114,2024-06-18 04:30:00,0.19029000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
115,2024-06-18 04:45:00,0.19029000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
116,2024-06-18 05:00:00,0.19594,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
117,2024-06-18 05:15:00,0.19594,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
118,2024-06-18 05:30:00,0.19594,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
119,2024-06-18 05:45:00,0.19594,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
120,2024-06-18 06:00:00,0.23449,-20.473,0,0.0,0.0,-50.0,0,50.0,0,20.473,10,3,0,0,0,0,0,0,0,6.473,7.0,7.0
121,2024-06-18 06:15:00,0.23449,-20.473,0,0.0,0.0,-50.0,0,50.0,0,20.473,10,3,0,0,0,0,0,0,0,6.473,7.0,7.0
122,2024-06-18 06:30:00,0.23449,-20.473,0,0.0,0.0,-50.0,0,50.0,0,20.473,10,3,0,0,0,0,0,0,0,6.473,7.0,7.0
123,2024-06-18 06:45:00,0.23449,-20.473,0,0.0,0.0,-50.0,0,50.0,0,20.473,10,3,0,0,0,0,0,0,0,6.473,7.0,7.0
124,2024-06-18 07:00:00,0.23016999999999999,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
125,2024-06-18 07:15:00,0.23016999999999999,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
126,2024-06-18 07:30:00,0.23016999999999999,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
127,2024-06-18 07:45:00,0.23016999999999999,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
128,2024-06-18 08:00:00,0.19596,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2024-06-18 08:15:00,0.19596,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2024-06-18 08:30:00,0.19596,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2024-06-18 08:45:00,0.19596,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2024-06-18 09:00:00,0.1809,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
